sent_id,entity1,entity2,sent
TRAIN_SENT_ID_259705,黎锦熙,毛泽东,“ 吾 于黎 君感 之 最深 ， 盖 自有 生 至今 ， 能 如是 道者 ， 一焉 而已 ” — — 黎锦熙 对 毛泽东 的 重大 影响
TRAIN_SENT_ID_259706,黎锦熙,毛泽东,毛泽东 有 一次 给 信 黎锦熙 写信 说 ： “ 愚于 近人 ， 独服 曾文 公 。 ”
TRAIN_SENT_ID_259707,黎锦熙,毛泽东,— — 毛泽东 《 致 黎锦熙 信 》 1917 年 8 月 25 日
TRAIN_SENT_ID_259708,黎锦熙,毛泽东,因此 ， 毛泽东 经常 到 黎锦熙 住处 请教 ， 问题 涉及 古今中外 ， 天文地理 ， 特别 是 关于 如何 治学 等 问题 。
TRAIN_SENT_ID_259709,黎锦熙,毛泽东,1963 年底 ， 在 全国人民代表大会 第三届 会议 开会 期间 ， 毛泽东 见到 黎锦熙 ( 当时 任 全国 人大代表 ) 又 问起 汤家 的 情况 。
TRAIN_SENT_ID_259710,黎锦熙,毛泽东,"到 1920 年 ， 毛泽东 曾 六次 给 黎锦熙 写信 ， 称 黎锦熙 "" 弘通 广大 "" ， "" 可 与 商量 学问 ， 言 天下 国家 之 大计 "" 的 良师 挚友 。"
TRAIN_SENT_ID_259711,黎锦熙,毛泽东,毛泽东 对 友人 黎锦熙 说 ： “ 愚于 近人 ， 独服 曾 文正 ， 观其 收拾 洪杨 一役 ， 完满无缺 。
TRAIN_SENT_ID_259712,黎锦熙,毛泽东,第三节 黎锦熙 与 毛泽东 半个 多 世纪 的 交往
TRAIN_SENT_ID_259713,黎锦熙,毛泽东,毛泽东 对 友人 黎锦熙 说 ： “ 愚于 近人 ， 独服 曾 文正 ， 观其 收拾 洪杨 一役
TRAIN_SENT_ID_259714,黎锦熙,毛泽东,大哥 黎锦熙 曾 任教 长沙 第一 师范学校 ， 是 毛泽东 的 老师 。
TRAIN_SENT_ID_259715,黎锦熙,毛泽东,黎锦熙 与 毛泽东 : 学习 上 的 交流
TRAIN_SENT_ID_259716,黎锦熙,毛泽东,黎锦熙 常请 毛泽东 等 学生 帮助 抄写 稿件 ， 给 一定 的 酬劳 。
TRAIN_SENT_ID_259717,黎锦熙,毛泽东,1920 年 1 月 : 1 月 4 日 ， 黎锦熙 到北 长街 99 号 福佑 寺 ， 访在 这里 主办 平民 通讯社 的 毛泽东 。
TRAIN_SENT_ID_259718,黎锦熙,毛泽东,黎锦熙 黎锦熙 与 毛泽东 : 学习 上 的 交流
TRAIN_SENT_ID_259719,黎锦熙,毛泽东,这是 黎锦熙 慧眼识 巨才 以及 作为 一位 教师 对 培养 青年 毛泽东 的 强烈 责任感 。
TRAIN_SENT_ID_259720,黎锦熙,毛泽东,同班 者 有 湘潭 黎锦熙 、 益阳 曾运乾 、 湘乡 王季范 （ 王系 毛泽东 姨妈 之子 ） 。
TRAIN_SENT_ID_259721,黎锦熙,毛泽东,其实 就是 毛泽东 ， 是 黎锦熙 没有 明说 罢了 。
TRAIN_SENT_ID_259722,黎锦熙,毛泽东,“ 弟 自得 阁下 ， 如 婴儿 之得 慈母 ” — — 毛泽东 与 黎锦熙 先生
TRAIN_SENT_ID_259723,黎锦熙,毛泽东,到 1920 年 ， 毛泽东 曾 六次 给 黎锦熙 写信 ， 称 黎锦熙 “ 弘通 广大 ” ， “ 可 与 商量 学问 ， 言 天下 国家 之 大计 ” 的 良师 挚友 。
TRAIN_SENT_ID_259724,黎锦熙,毛泽东,1920 年 5 月 ， 毛泽东 由 北京 返回 长沙 ， 从此 开始 了 职业 革命家 的 生涯 ， 毛泽东 与 黎锦熙 的 通信 也 中断 了 数十年 。
TRAIN_SENT_ID_259725,黎锦熙,毛泽东,一 、 近 70 年 的 师友 之交 — — 青年 毛泽东 与 黎锦熙
TRAIN_SENT_ID_259726,黎锦熙,毛泽东,理 纪念周 集会 上 ， 讲 毛泽东 问候 黎锦熙 老师 的 事 ， 引起 了 国民党 、 三青团 的 不安 。
TRAIN_SENT_ID_259727,黎锦熙,毛泽东,— — 毛泽东 与 汤躁 真 、 黎锦熙 等 的 交谈
TRAIN_SENT_ID_259728,黎锦熙,毛泽东,“ 得 吾兄 恨 晚 ， 甚愿 日 日趋 前 请教 ” — — 黎锦熙 对 毛泽东 的 影响
TRAIN_SENT_ID_260560,叶翔,孟星魂,喜欢 她 的 人 ： 孟星魂 、 叶翔 、 律 香川
TRAIN_SENT_ID_260561,叶翔,孟星魂,叶翔 劝 其 早日 收手 ， 孟星魂 却 混入 孙府 附近 的 八仙 酒楼 做 伙计 ， 并 因此 认识 了 小蝶 。
TRAIN_SENT_ID_260562,叶翔,孟星魂,"“ 快活林 ” 的 负责人 高寄萍 , 人称 “ 高 老大 ” , 手下 有 四名 秘密 杀手 : 孟星魂 、 叶翔 、 石群 、 小何 。"
TRAIN_SENT_ID_260563,叶翔,孟星魂,孟星魂 误会 是 孙玉伯 所 为 ， 发誓 要 为 叶翔 报仇 。
TRAIN_SENT_ID_260564,叶翔,孟星魂,叶翔 得知 高 老大 明知 孟星魂 与 小蝶 的 关系 依然 让 孟星魂 杀 老伯 ， 更加 怨恨 高 老大 。
TRAIN_SENT_ID_260565,叶翔,孟星魂,而 快活林 也 是 一个 承接 杀手 业务 的 地方 ， 鼎盛时期 有 「 四大 杀手 」 ， 分别 是 孟星魂 、 叶翔 、 石群 和 小何 ， 个个 身手 一流 ， 杀人如麻 。
TRAIN_SENT_ID_260566,叶翔,孟星魂,高 老大 却 抢先 让 叶翔 知道 小蝶 和 孟星魂 的 关系 。
TRAIN_SENT_ID_260567,叶翔,孟星魂,孟星魂 将 小蝶 托付给 叶翔 。
TRAIN_SENT_ID_260568,叶翔,孟星魂,“ 欢乐 林 ” 的 负责人 高寄萍 ， 人称 “ 高 老大 ” ， 手下 有 四名 秘密 杀手 ： 叶翔 、 石群 、 孟星魂 、 小何 。
TRAIN_SENT_ID_260569,叶翔,孟星魂,孟星魂 知道 要 想 刺杀 老伯 ， 必 先 除去 韩棠 ， 而 叶翔 告诫 孟星魂 不是 韩棠 的 对手 。
TRAIN_SENT_ID_260570,叶翔,孟星魂,亲人 ： 孙玉伯 （ 父亲 ） ， 孙剑 （ 哥哥 ） 爱人 ： 孟星魂 喜欢 她 的 人 ： 孟星魂 、 叶翔 、 律 香川 。
TRAIN_SENT_ID_260571,叶翔,孟星魂,孟星魂 为了 小蝶 ， 为了 老伯 ， 为了 叶翔 ， 为了 感情 和 武林 ， 要 与 律 香川 决一死战 。
TRAIN_SENT_ID_260572,叶翔,孟星魂,杀人 王高 老大 有 四个 帮手 ， 是 她 从小 带大 的 四个 男孩 ， 孟星魂 、 叶翔 、 石群 和 小何 。
TRAIN_SENT_ID_260747,张思尔,林俊杰,幕后 制作 : 词 ： 张思尔 曲 ： 林俊杰
TRAIN_SENT_ID_260748,张思尔,林俊杰,03 超 人心 词 ： 张思尔 曲 ： 林俊杰
TRAIN_SENT_ID_260749,张思尔,林俊杰,《 豆浆 油条 》 是 林俊杰 演唱 的 一首 歌曲 ， 由 林俊杰 作曲 ， 张思尔 填词 ， 收录 在 林俊杰 2004 年 6 月 4 日 发行 的 专辑 《 第二 天堂 》 中 。
TRAIN_SENT_ID_260750,张思尔,林俊杰,01 末日 之恋 词 ： 张思尔 / 施人诚 曲 ： 林俊杰
TRAIN_SENT_ID_260751,张思尔,林俊杰,（ 林俊杰 歌曲 ） : 《 原来 》 是 由 林秋离 和 张思尔 作词 ， 林俊杰 作曲 并 演唱 的 一首 歌曲 ， 收录 在 2006 年 发行 的 专辑 《 曹操 》 中 。
TRAIN_SENT_ID_260752,张思尔,林俊杰,张思尔 ， 新加坡籍 词作者 ， 林俊杰 的 好友 。
TRAIN_SENT_ID_260753,张思尔,林俊杰,82 . 不 懂 （ 记得 ） — — 曲 ： 林俊杰 词 ： 张思尔 / 易家扬
TRAIN_SENT_ID_260754,张思尔,林俊杰,放手 是 阿杜 主唱 的 一首歌 ， 收录于 专辑 《 坚持到底 》 ， 曲 林俊杰 ， 词 张思尔 。
TRAIN_SENT_ID_260755,张思尔,林俊杰,不死 之身 创作 背景 : 《 不死 之身 》 由 林秋离 、 张思尔 作词 ， 林俊杰 作曲 。
TRAIN_SENT_ID_260756,张思尔,林俊杰,（ 林俊杰 演唱 歌曲 ） : 《 会 有 那么 一天 》 是 由 张思尔 作词 ， 林俊杰 作曲 、 演唱 的 一首 歌曲 ， 收录 在 2003 年 发行 的 专辑 《 乐行者 》 中 。
TRAIN_SENT_ID_260757,张思尔,林俊杰,1 创作 背景 : 《 豆浆 油条 》 由 林俊杰 作曲 ， 张思尔 填词 。
TRAIN_SENT_ID_260758,张思尔,林俊杰,专辑 共收录 了 十一 首歌曲 ， 由 许环良 制作 ， 张思尔 和 林秋离 完成 作词 ， 作曲 则 全部 由 林俊杰 一人 完成 。
TRAIN_SENT_ID_260759,张思尔,林俊杰,张思尔 / 林秋离 / rap ： 林俊杰
TRAIN_SENT_ID_260760,张思尔,林俊杰,豆浆 油条 创作 背景 : 《 豆浆 油条 》 由 林俊杰 作曲 ， 张思尔 填词 。
TRAIN_SENT_ID_260761,张思尔,林俊杰,（ 林俊杰 专辑 歌曲 ） : 《 天使 心 》 是 由 林秋离 和 张思尔 作词 ， 林俊杰 作曲 ， 林俊杰 演唱 的 一首 歌曲 ， 收录 在 专辑 《 江南 》 中 。
TRAIN_SENT_ID_260762,张思尔,林俊杰,08 超 人心 词 ： 张思尔 曲 ： 林俊杰
TRAIN_SENT_ID_260763,张思尔,林俊杰,1 创作 背景 : 《 不死 之身 》 由 林秋离 、 张思尔 作词 ， 林俊杰 作曲 。
TRAIN_SENT_ID_260764,张思尔,林俊杰,80 . 翅膀 — — 曲 ： 林俊杰 词 ： 张思尔
TRAIN_SENT_ID_260765,张思尔,林俊杰,96 . 当 你 ( 林俊杰 ) — — 曲 ： 林俊杰 词 ： 张思尔
TRAIN_SENT_ID_260766,张思尔,林俊杰,81 . 冻结 — — 曲 ： 林俊杰 词 ： 张思尔
TRAIN_SENT_ID_260767,张思尔,林俊杰,简简单单 歌曲 鉴赏 : 《 简简单单 》 这 首歌 是 由 张思尔 和 向月娥 作词 ， 林俊杰 作曲 并 演唱 ， 收入 在 专辑 《 编号 89757 》 专辑 中 。
TRAIN_SENT_ID_260768,张思尔,林俊杰,歌曲 由 张思尔 作词 ， 林俊杰 作曲 ， CaseWoo 编曲 。
TRAIN_SENT_ID_260769,张思尔,林俊杰,“ 皮带 ” 是 新加坡 著名 创作 型 歌手 林俊杰 与其 完美 搭档 张思尔 共同 为 李炆 量身 创作 的 ， 富有 小资 情怀 的 蓝调 伤感 情歌 。
TRAIN_SENT_ID_260770,张思尔,林俊杰,02 皮带 词 ： 张思尔 曲 ： 林俊杰 编 ： 李毅
TRAIN_SENT_ID_260771,张思尔,林俊杰,《 盗 》 是 由 林秋离 和 张思尔 作词 ， 林俊杰 作曲 ， 林俊杰 演唱 的 一首 歌曲 ， 收录 在 专辑 《 编号 89757 》 中 。
TRAIN_SENT_ID_260772,张思尔,林俊杰,（ 阿杜 演唱 林俊杰 作曲 歌曲 ） : 放手 是 阿杜 主唱 的 一首歌 ， 收录于 专辑 《 坚持到底 》 ， 曲 林俊杰 ， 词 张思尔 。
TRAIN_SENT_ID_260773,张思尔,林俊杰,86 . 原来 — — 曲 ： 林俊杰 词 ： 张思尔 林秋离
TRAIN_SENT_ID_260774,张思尔,林俊杰,作词 : 张思尔 作曲 : 林俊杰 编曲 ： 仓雁彬
TRAIN_SENT_ID_260775,张思尔,林俊杰,《 不死 之身 》 是 林俊杰 演唱 的 一首 歌曲 ， 由 林秋离 、 张思尔 作词 ， 林俊杰 作曲 ， 收录 在 林俊杰 2006 年 2 月 发行 的 专辑 《 曹操 》 中 。
TRAIN_SENT_ID_260776,张思尔,林俊杰,《 简简单单 》 是 由 张思尔 和 向月娥 作词 ， 林俊杰 作曲 ， 林俊杰 演唱 的 一首 歌曲 ， 收录 在 专辑 《 编号 89757 》 中 。
TRAIN_SENT_ID_260777,张思尔,林俊杰,创作 背景 : 林俊杰 《 编号 89757 》 由 林秋离 、 张思尔 作词 ， 林俊杰 作曲 。
TRAIN_SENT_ID_260778,张思尔,林俊杰,歌曲 由 张思尔 作词 ， 林俊杰 作曲 ， 李乃刚 编曲 。
TRAIN_SENT_ID_260779,张思尔,林俊杰,《 原来 》 是 由 林秋离 和 张思尔 作词 ， 林俊杰 作曲 并 演唱 的 一首 歌曲 ， 收录 在 2006 年 发行 的 专辑 《 曹操 》 中 。
TRAIN_SENT_ID_260977,项少羽,荆天明,后 隐约 察觉到 偷偷 登上 蜃楼 的 荆天明 、 项少羽 、 石兰 三人 的 气息 ， 并 开星魂 ( 74 张 )
TRAIN_SENT_ID_260978,项少羽,荆天明,胜于 失 内力 的 盖聂 、 失 内力 的 逍遥子 、 荆天明 、 项少羽 （ 与 星魂 、 少 司命 合力 ）
TRAIN_SENT_ID_260979,项少羽,荆天明,一度 成功 抓获 荆天明 、 项少羽 、 小黎 ， 但 在 龙魂 守护者 貔貅 的 帮助 下 ， 三人 逃脱 。
TRAIN_SENT_ID_260980,项少羽,荆天明,胜于 失 内力 的 盖聂 、 失 内力 的 逍遥子 、 荆天明 、 项少羽 （ 与 大 司命 、 少 司命 合力 ）
TRAIN_SENT_ID_260981,项少羽,荆天明,颜路 偶然 听见 子羽 （ 项氏 一族 少主 项少羽 化名 ） 与 儒家 弟子 讨论 通缉犯 ， 对子 羽 、 子明 （ 墨家巨子 荆天明 化名 ） 的 身份 产生 怀疑 。
TRAIN_SENT_ID_260982,项少羽,荆天明,后 隐约 察觉到 偷偷 登上 蜃楼 的 荆天明 、 项少羽 、 石兰 三人 的 气息 ， 并 开星魂 ( 72 张 )
TRAIN_SENT_ID_260983,项少羽,荆天明,后 与 在 桑海 结识 的 朋友 项少羽 、 荆天明 一起 进入 蜃楼 。
TRAIN_SENT_ID_260984,项少羽,荆天明,逃于 大 司命 （ 与 荆天明 、 项少羽 合力 ， 双方 均 受 一定 程度 的 伤 ）
TRAIN_SENT_ID_260985,项少羽,荆天明,冯骏骅 ： 荆天明 、 月 神 ； 沈达威 ： 项少羽 ； 谢添天 ： 白凤 、 赵高 ； 夏磊 ： 颜路 、 龙且 、 扶苏
TRAIN_SENT_ID_260986,项少羽,荆天明,在 蜃楼 上 疑似 看到 了 闯入 蜃楼 的 荆天明 、 项少羽 、 石兰 三人 。
TRAIN_SENT_ID_260987,项少羽,荆天明,随后 亲自 驾驶 巨型 机关 蛇于 石林中 追杀 高月 指挥 项少羽 和 荆天明 驾驶 的 墨家 机关 白虎 ， 结果 却 再 遭 失败 。
TRAIN_SENT_ID_260988,项少羽,荆天明,胜于 失 内力 的 盖聂 、 失 内力 的 逍遥子 、 荆天明 、 项少羽 （ 与 大 司命 、 星魂 合力 ） [ 12 - 14 ]
TRAIN_SENT_ID_260989,项少羽,荆天明,《 秦时 明月 》 － － 、 荆天明 、 项少羽 、 星魂 、 胡亥 、 白凤 （ 少年时期 ）
TRAIN_SENT_ID_260990,项少羽,荆天明,路上 结识 了 好友 荆天明 和 项少羽 。
TRAIN_SENT_ID_260991,项少羽,荆天明,冯骏骅 ： 荆天明 、 燕 太子妃 、 月 神 、 丽姬 ； 沈达威 ： 项少羽 ； 谢添天 ： 白凤 、 高渐离 、 秦始皇
TRAIN_SENT_ID_260992,项少羽,荆天明,动漫 第四部 末 项少羽 、 石兰 （ 小虞 ） 、 荆天明 一起 闯入 蜃楼 ...
TRAIN_SENT_ID_260993,项少羽,荆天明,败于 白凤 （ 逃亡 时 被 拦截 ， 并 被 击伤 ， 后 因 荆天明 、 高月 、 项少羽 驾驶 的 机关 白虎 出现 而 获救 ）
TRAIN_SENT_ID_260994,项少羽,荆天明,胜 于 破土 三郎 （ 与 荆天明 、 项少羽 共同 驾驶 零号 白虎 ， 使 之 困于 海上 石柱 上 ）
TRAIN_SENT_ID_260995,项少羽,荆天明,胜 于 失去 内力 的 盖聂 、 失 内力 的 逍遥子 、 荆天明 、 项少羽 （ 与 大 司命 、 少 司命 合力 ）
TRAIN_SENT_ID_260996,项少羽,荆天明,两位 男主角 荆天明 和 项少羽 或许 将 启用 新人 ， 胡歌 、 刘诗 诗 等 明星 也 有望 出演 。
TRAIN_SENT_ID_260997,项少羽,荆天明,胜 于 公输 仇 驾驶 的 机关 蛇 （ 与 荆天明 、 项少羽 共同 驾驶 机关 白虎 ）
TRAIN_SENT_ID_260998,项少羽,荆天明,《 秦时 明月 》 动画版 — — 荆天明 、 项少羽
TRAIN_SENT_ID_260999,项少羽,荆天明,伏念 知道 荆天明 、 项少羽 藏身 小 圣贤 庄 的 事实 之后 大为 震怒 ， 将 颜路 、 张良 招来 议事厅 并 严厉 斥责 ， 欲 要 将 颜路 逐出 师门 。
TRAIN_SENT_ID_261000,项少羽,荆天明,胜 于 两名 蜃楼 太阳 武士 （ 由 荆天明 、 项少羽 吸引 敌人 注意力 ）
TRAIN_SENT_ID_261001,项少羽,荆天明,第十三 集 与 荆天明 、 项少羽 、 石兰 对战 无果 （ 发出 的 招式 被 石兰 用 “ 巫山 朝云 ” 抵消 ）
TRAIN_SENT_ID_261002,项少羽,荆天明,荆天明 、 项少羽 化名 为子明 、 子羽 进入 儒家 。
TRAIN_SENT_ID_261003,项少羽,荆天明,在 动画 第二部 《 秦时 明月 之夜 尽 天明 》 中 的 石林 里 ， 公输 仇 操纵 机关 蛇 被 由 高月 指挥 、 由 项少羽 和 荆天明 操纵 的 机关 白虎 打败 并 摧毁 。
TRAIN_SENT_ID_261004,项少羽,荆天明,偶然 听见 子羽 （ 项少羽 化名 ） 与 儒家 弟子 讨论 通缉犯 ， 对子 羽 、 子明 （ 荆天明 化名 ） 的 身份 产生 怀疑 。
TRAIN_SENT_ID_261005,项少羽,荆天明,逃于 云中君 徐福 、 阴阳 傀儡 众 、 蜃楼 太阳 武士 众 （ 与 荆天明 、 项少羽 合力 ）
TRAIN_SENT_ID_261006,项少羽,荆天明,胜 于 项少羽 、 小虞 （ 荆天明 、 项少羽 、 小虞 合战 虞子期 ， 后 荆天明 在 项少羽 的 帮助 下 逃离 ）
TRAIN_SENT_ID_261007,项少羽,荆天明,与 荆天明 、 项少羽 、 石兰 对战 无果 （ 双方 均 受 一定 程度 的 伤 ， 最后 被 三人 逃走 ） 大 司命 动画电影 : （ 按 剧情 时间 线 进行 排序 ）
TRAIN_SENT_ID_261008,项少羽,荆天明,败于 云霄阁 药人众 （ 与 荆天明 、 项少羽 合力 ， 后 天明 在 少羽 帮助 下 逃出 ， 而 石兰 、 少羽败 于 虞子期 ）
TRAIN_SENT_ID_261009,项少羽,荆天明,新任 墨家巨子 荆天明 和 项氏 一族 少主 项少羽 在 桑海 城中 游玩 。
TRAIN_SENT_ID_261010,项少羽,荆天明,好友 ： 荆天明 、 项少羽 胡冰卿 饰演 高月 ( 5 张 )
TRAIN_SENT_ID_261011,项少羽,荆天明,项少羽 第一部 : 苦战 无双 鬼 纵横家 “ 剑圣 ” 盖聂 叛逃 秦国 ， 携 故人 荆轲 之子 荆天明 亡命天涯 ， 在 连续 与 三百 秦兵 作战 后 ， 重伤 昏厥 。
TRAIN_SENT_ID_261012,项少羽,荆天明,察觉到 荆天明 、 项少羽 和 石兰 （ 小虞 ） 他们 已经 登上 了 蜃楼 。
TRAIN_SENT_ID_261013,项少羽,荆天明,《 秦时 明月 》 － － 星魂 、 荆天明 、 项少羽
TRAIN_SENT_ID_261014,项少羽,荆天明,荆天明 、 项少羽 、 小虞 （ 化名 石兰 ） 三人 闯入 蜃楼 。
TRAIN_SENT_ID_261015,项少羽,荆天明,角色 经历 : 荆天明 、 项少羽 化名 子明 、 子羽 ， 进入 儒家 。
TRAIN_SENT_ID_261016,项少羽,荆天明,羽明 （ 项少羽 X 荆天明 ）
TRAIN_SENT_ID_261017,项少羽,荆天明,冯骏骅 ： 荆天明 、 燕 太子妃 ； 沈达威 ： 项少羽
TRAIN_SENT_ID_261018,项少羽,荆天明,原本 长 在 蜀山 ， 后 竟 被 荆天明 、 项少羽 、 石兰 发现 于 秦始皇 派 阴阳家 与 公输 家族 建造 的 巨型 楼船 “ 蜃楼 ” 上 。
TRAIN_SENT_ID_261019,项少羽,荆天明,在 荆天明 和 项少羽 的 帮助 下 ， 她 是否 可以 归还 龙魂 ， 解救 楼兰 ？
TRAIN_SENT_ID_261020,项少羽,荆天明,与 荆天明 、 项少羽 对战 无果 （ 被 二人 逃走 ）
TRAIN_SENT_ID_261021,项少羽,荆天明,荆天明 、 项少羽 化名 子明 、 子羽 ， 进入 儒家 。
TRAIN_SENT_ID_261022,项少羽,荆天明,动漫 主人公 荆天明 、 高月 、 项少羽 、 石兰 等 人 也 将 与 玩家 邂逅 ， 一同 展开 声张 正义 、 抗击 秦国 暴政 的 非凡 历程 。
TRAIN_SENT_ID_261023,项少羽,荆天明,冯骏骅 ： 荆天明 、 燕 太子妃 、 月 神 ； 沈达威 ： 项少羽 ； 谢添天 ： 卫庄 、 秦始皇
TRAIN_SENT_ID_261366,曾书书,张小凡,场中 ， 张小凡 眉头 微皱 ， 没有 说话 ， 只是 凝视着 那道 雷光 ， 曾书书 则 是 面带 惊讶 之色 ， “ 咦 ” 了 一声 。
TRAIN_SENT_ID_261367,曾书书,张小凡,曾书书 却 全 不在意 ， 一双 眼睛 只 仔细 端详 着 他 张小凡 怀里 的 小 灰 ， 道 ： “ 那有 什么 ， 反正 迟早 也 要 败 在 别人 手下 ......
TRAIN_SENT_ID_261368,曾书书,张小凡,曾书书 奇怪 地 看 了 张小凡 一眼 ， 道 ： “ 我 怎么 知道 ？
TRAIN_SENT_ID_261369,曾书书,张小凡,张小凡 道 ： “ 哦 ， 我 刚才 结识 了 一位 风回峰 的 师兄 ， 听 他 说 名叫 曾书书 。 ”
TRAIN_SENT_ID_261370,曾书书,张小凡,曾书书 ： 青云 门风 回峰 首座 曾叔常 独子 ， 在 七脉会 武中 与 张小凡 因为 三眼 灵猴 而 相识 ， 结为 好友 。
TRAIN_SENT_ID_261371,曾书书,张小凡,曾书书 人物 评析 : 曾书书 算是 张小凡 在 青云 门 除了 林惊羽 以外 ， 最好 的 一个 朋友 了 吧 。
TRAIN_SENT_ID_261372,曾书书,张小凡,师侄 ： 齐昊 、 宋大仁 、 文敏 、 楚誉宏 、 曾书书 、 林惊羽 、 田灵儿 、 陆雪琪 、 张小凡
TRAIN_SENT_ID_261373,曾书书,张小凡,曾书书 3 、 天资过人 : 张小凡 道 ： “ 哦 ， 我 刚才 结识 了 一位 风回峰 的 师兄 ， 听 他 说 名叫 曾书书 。 ”
TRAIN_SENT_ID_261374,曾书书,张小凡,和 青云 门下 二代 弟子 张小凡 ， 陆雪琪 ， 曾书书 一同 前往 空桑 山 查探 魔教 踪迹 ， 后 和 田灵儿 结为夫妇 。
TRAIN_SENT_ID_261375,曾书书,张小凡,曾书书 哑然 ， 张小凡 却是 忍不住 道 ： “ 那就是说 法相 师兄 你 也 没有 把握 了 ， 说不定 那些 家伙 看 了 我们 进洞 就 扑 了 过来 ， 那 可 如何是好 ？ ”
